WR,Britt Kenny,20.8,5500,11
WR,Maclin Jeremy,19.8,8700,11
WR,Brown Antonio,19.6,9000,11
WR,Matthews Jordan,19.2,5500,11
WR,Nelson Jordy,18.9,8900,11
WR,Sanders Emmanuel,18.7,8600,11
WR,Hawkins Andrew,18.7,5300,11
WR,Floyd Michael,18.4,6300,11
WR,Cobb Randall,17.9,8700,11
WR,White Roddy,17.5,6800,11
WR,Crabtree Michael,16,6300,11
WR,Randle Rueben,14.7,6100,11
WR,Washington Nate,14.5,5000,11
WR,Thomas Demaryius,13.8,9100,11
WR,Baldwin Doug,13.5,5800,11
WR,Floyd Malcom,12.4,5400,11
WR,Beckham Jr. Odell,12.3,7400,11
WR,Gabriel Taylor,11.7,5800,11
WR,Johnson Charles,11.7,4500,11
WR,Wayne Reggie,11.6,6900,11
WR,Brown Philly,11.2,4900,11
WR,Stills Kenny,11.2,5700,11
WR,Landry Jarvis,11.1,5700,11
WR,Hogan Chris,10.9,5200,11
WR,Edelman Julian,10.6,6900,11
WR,Allen Keenan,10.3,6400,11
WR,Johnson Andre,10.3,6300,11
WR,Hopkins DeAndre,10,7700,11
WR,Brown John,9.4,6300,11
WR,Wright Kendall,9,6400,11
WR,Jones Julio,8.9,8200,11
WR,Nicks Hakeem,8.5,4800,11
WR,Johnson Calvin,8.4,9000,11
WR,Gibson Brandon,8.3,4500,11
WR,Adams Davante,8.3,5200,11
WR,Cooks Brandin,8,6800,11
WR,Kearse Jermaine,7.9,5100,11
WR,Boldin Anquan,7.8,6900,11
WR,LaFell Brandon,7.7,6900,11
WR,Colston Marques,7.6,6100,11
WR,Hartline Brian,7,4900,11
WR,Douglas Harry,6.6,4900,11
WR,Cooper Riley,5.9,5200,11
WR,Tate Golden,5.9,8300,11
WR,Wallace Mike,5.8,6900,11
WR,Hunter Justin,5.8,5300,11
WR,Jackson Vincent,5.8,6500,11
WR,Jackson DeSean,5.7,8100,11
WR,Thompkins Kenbrell,5.7,4700,11
WR,Cotchery Jerricho,5.3,4900,11
WR,Royal Eddie,5.2,5700,11
WR,Johnson Damaris,5.2,5000,11
WR,Watkins Sammy,5,7800,11
WR,Welker Wes,4.8,5500,11
WR,Caldwell Andre,4.6,4500,11
WR,Austin Miles,4.6,4800,11
WR,Jones James,4.5,5300,11
WR,Fitzgerald Larry,4.3,6600,11
WR,Bailey Stedman,4.1,4600,11
WR,Richardson Paul,3.9,4800,11
WR,Hilton T.Y.,3.9,8600,11
WR,Sanu Mohamed,3.8,7300,11
WR,Hester Devin,3.8,5000,11
WR,Patterson Cordarrelle,3.7,6000,11
WR,Roberts Andre,3.1,4800,11
WR,Austin Tavon,3.1,4900,11
WR,Holmes Andre,2.9,6300,11
WR,Benjamin Travis,2.8,5600,11
WR,Bowe Dwayne,2.8,6100,11
WR,Woods Robert,2.5,6200,11
WR,Amendola Danny,2.3,4800,11
WR,Bryant Martavis,2.1,7000,11
WR,Butler Brice,2,5100,11
WR,Moore Lance,2,4800,11
WR,Parker Preston,1.4,5800,11
WR,Wright James,1.3,4500,11
WR,Johnson Steve,1.3,5400,11
WR,Ross Jeremy,1.2,4500,11
WR,Wheaton Markus,1.1,5600,11
WR,Martin Keshawn,1.1,4500,11
WR,Garcon Pierre,1.1,6500,11
WR,Hagan Derek,1,4800,11
WR,Jennings Greg,0.9,5800,11
WR,Murphy Louis,0,5800,11
WR,Ginn Jr. Ted,0,4700,11
WR,Moore Marlon,0,4500,11
WR,Heyward-Bey Darrius,0,4500,11
WR,Boykin Jarrett,0,4600,11
WR,Lloyd Brandon,0,5200,11
WR,Huff Josh,0,4800,11
WR,Moncrief Donte,0,5700,11
WR,Wilson Albert,0,4800,11
WR,Avant Jason,0,4700,11
WR,Williams Mike,0,4500,11
WR,Norwood Kevin,0,4500,11
WR,Wright Jarius,0,4800,11
WR,Weems Eric,0,4500,11
WR,Lockette Ricardo,0,4600,11
WR,Whalen Griff,0,4700,11
WR,Ajirotutu Seyi,0,4500,11
WR,Givens Chris,0,4500,11
WR,Matthews Rishard,0,5200,11
WR,Tate Brandon,0,5200,11
WR,Hemingway Junior,0,4700,11
WR,Fuller Corey,0,5100,11
WR,Smith Brad,0,4500,11
WR,Burse Isaiah,0,4500,11
WR,Grant Ryan,0,4500,11
WR,Walters Bryan,0,4500,11
WR,Bersin Brenton,0,4700,11
WR,Tyms Brian,0,4500,11
WR,Hammond Frankie,0,4500,11
WR,Osgood Kassim,0,4500,11
WR,Williams Chris,0,4500,11
WR,Thielen Adam,0,4700,11
WR,Moore Denarius,0,4500,11
WR,Washington Corey,0,4500,11
WR,Brown Justin,0,4500,11
WR,Shepard Russell,0,4500,11
WR,Thigpen Marcus,-2,4500,11
TE,Fleener Coby,17.9,5000,11
TE,Gronkowski Rob,15.1,8100,11
TE,Gresham Jermaine,14.3,5100,11
TE,Donnell Larry,12.9,5200,11
TE,Coffman Chase,10.7,4500,11
TE,Graham Garrett,10.4,4700,11
TE,Miller Heath,9.6,5100,11
TE,Olsen Greg,8.6,7000,11
TE,Ertz Zach,7.5,5100,11
TE,Ellison Rhett,7.2,4800,11
TE,Wright Tim,6.7,5200,11
TE,Moeaki Tony,6.6,N/A,11
TE,Willson Luke,6.6,5000,11
TE,Clay Charles,5.6,5600,11
TE,Dray Jim,5.6,4900,11
TE,Rivera Mychal,5.5,5800,11
TE,Carlson John,5.2,4800,11
TE,Tamme Jacob,5.1,4600,11
TE,Bennett Martellus,4.9,6500,11
TE,Gates Antonio,4.7,6700,11
TE,Quarless Andrew,4.5,4800,11
TE,Graham Jimmy,4.4,7900,11
TE,Ebron Eric,4.2,4800,11
TE,Cook Jared,3.4,5400,11
TE,Toilolo Levine,3.3,4700,11
TE,Paul Niles,3.2,4800,11
TE,Reed Jordan,3.2,5200,11
TE,Kelce Travis,3.2,5900,11
TE,Housler Rob,3.2,4700,11
TE,Dickson Ed,3,4500,11
TE,Myers Brandon,2.6,4500,11
TE,Rodgers Richard,2.4,4500,11
TE,Sims Dion,2.1,4700,11
TE,Davis Vernon,1.6,5300,11
TE,Green Ladarius,1.6,4700,11
TE,Barnidge Gary,1.6,4600,11
TE,Celek Brent,1.6,4500,11
TE,Kendricks Lance,1.5,4700,11
TE,Thomas Julius,1.3,7500,11
TE,Seferian-Jenkins Austin,1.2,5300,11
TE,Rosario Dante,1.2,4500,11
TE,Niklas Troy,1,4500,11
TE,Ford Chase,0.9,5600,11
TE,Leonhardt Brian,0.9,4500,11
TE,Johnson David,0.9,4500,11
TE,Supernaw Phillip,0.8,N/A,11
TE,Helfet Cooper,0.7,4900,11
TE,Gragg Chris,0.7,4700,11
TE,Burton Trey,0,4500,11
TE,Casey James,0,4500,11
TE,Paulsen Logan,0,4500,11
TE,Doyle Jack,0,4500,11
TE,Hoskins Gator,0,4500,11
TE,Spaeth Matt,0,4500,11
TE,Pascoe Bear,0,4600,11
TE,Fells Daniel,0,5000,11
TE,Taylor Ryan,0,4500,11
TE,Brock Kevin,0,4500,11
TE,Carrier Derek,0,4500,11
TE,Phillips John,0,4700,11
TE,Watson Ben,0,4700,11
TE,Fauria Joseph,0,4500,11
TE,Smith Lee,0,4700,11
TE,Griffin Ryan,0,4500,11
TE,Allen Dwayne,0,6100,11
TE,Hoomanawanui Michael,0,4500,11
TE,Hill Josh,0,4800,11
TE,Harkey Cory,0,4500,11
TE,Chandler Scott,0,5000,11
TE,Williams Brandon,0,4500,11
TE,Palmer Michael,0,4700,11
TE,Robinson Adrien,0,4500,11
TE,McDonald Vance,0,4500,11
TE,Fiedorowicz C.J.,0,4500,11
K,Zuerlein Greg,20,4500,11
K,Bryant Matt,15,4800,11
K,Bullock Randy,14,4800,11
K,Dawson Phil,11,5000,11
K,Crosby Mason,11,4800,11
K,Vinatieri Adam,10,4900,11
K,Suisham Shaun,10,4800,11
K,Carpenter Dan,10,4900,11
K,Nugent Mike,10,4800,11
K,Walsh Blair,9,4500,11
K,Novak Nick,9,4500,11
K,Murray Patrick,9,4800,11
K,Parkey Cody,8,4900,11
K,Sturgis Caleb,8,5400,11
K,Hauschka Steven,8,5100,11
K,Prater Matt,8,4900,11
K,Janikowski Sebastian,7,4700,11
K,Gostkowski Stephen,6,5300,11
K,Succop Ryan,6,4500,11
K,Santos Cairo,6,4700,11
K,Brown Josh,5,4700,11
K,Gano Graham,5,4700,11
K,Graham Shayne,4,4700,11
K,Gould Robbie,3,4600,11
K,Catanzaro Chandler,2,4800,11
K,McManus Brandon,1,4900,11
K,Forbath Kai,1,4800,11
K,Cundiff Billy,1,4600,11
DEF,Green Bay Defense,30,4800,11
DEF,Tampa Bay Defense,22,4500,11
DEF,San Francisco Defense,16,5200,11
DEF,Arizona Defense,13,5400,11
DEF,San Diego Defense,11,5300,11
DEF,Buffalo Defense,10,5000,11
DEF,Houston Defense,10,5100,11
DEF,St. Louis Defense,10,4500,11
DEF,Atlanta Defense,9,4600,11
DEF,Chicago Defense,8,4600,11
DEF,Miami Defense,8,5300,11
DEF,Pittsburgh Defense,8,5300,11
DEF,Tennessee Defense,8,4500,11
DEF,Oakland Defense,6,4500,11
DEF,Cincinnati Defense,6,4700,11
DEF,Detroit Defense,5,5200,11
DEF,Carolina Defense,5,4500,11
DEF,Washington Defense,5,5000,11
DEF,Philadelphia Defense,4,4700,11
DEF,Seattle Defense,4,5200,11
DEF,Minnesota Defense,4,4900,11
DEF,New England Defense,4,5000,11
DEF,New York G Defense,4,4600,11
DEF,Denver Defense,3,5200,11
DEF,Kansas City Defense,3,5200,11
DEF,Cleveland Defense,2,5200,11
DEF,New Orleans Defense,1,4700,11
DEF,Indianapolis Defense,0,5000,11
