QB,Rodgers Aaron,36.6,9900,10
QB,Manning Peyton,31.6,10000,10
QB,McCown Josh,21.94,5700,10
QB,Romo Tony,21.84,8100,10
QB,Wilson Russell,21.58,8100,10
QB,Sanchez Mark,21.18,6600,10
QB,Brees Drew,20.38,9200,10
QB,Stafford Matthew,18.1,8500,10
QB,Vick Michael,17.18,6900,10
QB,Newton Cam,15.84,7700,10
QB,Roethlisberger Ben,15.72,8300,10
QB,Ryan Matt,15.66,7800,10
QB,Smith Alex,15.58,7200,10
QB,Orton Kyle,14.66,7800,10
QB,Carr Derek,13.68,6800,10
QB,Bortles Blake,12.9,6300,10
QB,Kaepernick Colin,12.8,7500,10
QB,Manning Eli,12.32,7500,10
QB,Tannehill Ryan,11.28,8000,10
QB,Cutler Jay,10.88,8000,10
QB,Flacco Joe,10.56,7200,10
QB,Mettenberger Zach,10.16,6100,10
QB,Palmer Carson,8.74,7900,10
QB,Davis Austin,8.64,6500,10
QB,Hoyer Brian,8.02,6300,10
QB,Stanton Drew,7.7,5100,10
QB,Webb Joe,2.1,4500,10
QB,Dalton Andy,1.24,8200,10
QB,Osweiler Brock,0.72,4900,10
QB,Clausen Jimmy,0.44,4800,10
QB,Campbell Jason,0.28,4900,10
QB,Flynn Matt,0.16,4900,10
QB,Weeden Brandon,0.02,6500,10
QB,Schaub Matt,0,5400,10
QB,McCown Luke,0,4900,10
QB,Barkley Matt,0,4900,10
RB,Lynch Marshawn,40.8,8300,10
RB,Anderson C.J.,24.3,5000,10
RB,Forsett Justin,23.2,6500,10
RB,Lacy Eddie,19.3,7900,10
RB,Charles Jamaal,19.3,8800,10
RB,Robinson Denard,18,6800,10
RB,Jackson Steven,16.5,6300,10
RB,Murray DeMarco,16.1,9300,10
RB,West Terrance,15.4,6300,10
RB,Ingram Mark,15.4,7600,10
RB,Gore Frank,14.8,6800,10
RB,Sproles Darren,14.6,6300,10
RB,Stewart Jonathan,13.9,5200,10
RB,Tate Ben,13.1,6500,10
RB,Ellington Andre,12.7,8100,10
RB,Randle Joseph,11.6,4700,10
RB,Brown Bryce,11,5200,10
RB,Bell Le'Veon,10.9,8700,10
RB,Williams Andre,10.8,6700,10
RB,Crowell Isaiah,10.1,4700,10
RB,Mason Tre,10.1,5400,10
RB,Cunningham Benny,9.8,5300,10
RB,Forte Matt,9.6,9600,10
RB,Hyde Carlos,9.6,5400,10
RB,Sankey Bishop,9.2,5200,10
RB,Bell Joique,9.1,6700,10
RB,Washington Leon,8.5,4500,10
RB,McCoy LeSean,8.2,7700,10
RB,Williams Damien,7.6,4600,10
RB,Rainey Bobby,7.6,6700,10
RB,Riddick Theo,7.5,6500,10
RB,Michael Christine,7.1,4500,10
RB,Jackson Fred,6.9,6500,10
RB,Dixon Anthony,6.2,5300,10
RB,McFadden Darren,5.6,6100,10
RB,Harris DuJuan,5.2,4500,10
RB,Ivory Chris,5.1,6300,10
RB,Todman Jordan,4.8,4500,10
RB,Hill Jeremy,4.6,6900,10
RB,Whittaker Fozzy,4.6,5300,10
RB,Williams DeAngelo,4.3,5600,10
RB,Cadet Travaris,4.2,5200,10
RB,Juszczyk Kyle,4.1,4700,10
RB,Collins Jed,4,4500,10
RB,Johnson Chris,4,6200,10
RB,Hillman Ronnie,3.2,7400,10
RB,Pierce Bernard,3.1,5400,10
RB,Bush Reggie,3,6600,10
RB,Sims Charles,3,4800,10
RB,Carey Ka'Deem,2.9,4500,10
RB,Burkhead Rex,2.5,4500,10
RB,Cox Michael,2.5,4500,10
RB,Rodgers Jacquizz,2.2,4500,10
RB,Jones-Drew Maurice,2.2,4900,10
RB,Kuhn John,2,4500,10
RB,Reece Marcel,1.9,4700,10
RB,Lorig Erik,1.9,4500,10
RB,Freeman Devonta,1.9,5100,10
RB,Dunbar Lance,1.7,5000,10
RB,Murray Latavius,1.6,4500,10
RB,Battle Jackie,1.6,4800,10
RB,James Mike,1.6,4800,10
RB,Hillis Peyton,1.4,4600,10
RB,Turbin Robert,1.2,4800,10
RB,Miller Lamar,1.1,7200,10
RB,Polk Chris,1.1,6000,10
RB,Taliaferro Lorenzo,1,6300,10
RB,Starks James,1,6200,10
RB,Summers Frank,0.8,5000,10
RB,Thompson Juwan,0.8,6100,10
RB,Powell Bilal,0.4,4600,10
RB,Miller Bruce,0.3,4500,10
RB,Thomas De'Anthony,0.3,4700,10
RB,Smith Antone,0.3,5800,10
RB,Gerhart Toby,0.2,4800,10
RB,Grice Marion,0.1,5000,10
RB,Blount LeGarrette,0,4600,10
RB,Johnson Will,0,4700,10
RB,Ta'ufo'ou Will,0,4500,10
RB,Reynolds Chase,0,4500,10
RB,Perry Senorise,0,4500,10
RB,Stacy Zac,0,6200,10
RB,Sherman Anthony,0,4700,10
RB,Archer Dri,0,4500,10
RB,Lane Jorvorskie,0,4500,10
RB,Conner John,0,4500,10
RB,Winn George,0,4500,10
RB,Hewitt Ryan,0,4500,10
RB,Baker Edwin,0,4500,10
RB,Hynoski Henry,0,4500,10
RB,Hughes Robert,0,4600,10
RB,DiMarco Patrick,0,4500,10
RB,Clutts Tyler,0,4500,10
RB,Gray Cyrus,0,4800,10
RB,Olawale Jamize,0,4500,10
RB,McCluster Dexter,0,4800,10
RB,Peerman Cedric,-0.2,4700,10
RB,Thomas Daniel,-0.6,4800,10
RB,Davis Knile,-0.9,6300,10
RB,Greene Shonn,-1.5,4700,10
WR,Bryant Dez,30.8,8400,10
WR,Nelson Jordy,30.2,8500,10
WR,Matthews Jordan,29.3,5700,10
WR,Bryant Martavis,22.3,6100,10
WR,Evans Mike,22,6600,10
WR,Sanders Emmanuel,21.7,8600,10
WR,Marshall Brandon,21.2,7300,10
WR,Johnson Calvin,20.8,8800,10
WR,Benjamin Kelvin,20.5,6700,10
WR,Boldin Anquan,18.5,6500,10
WR,Cooks Brandin,17.5,6400,10
WR,Parker Preston,17.4,4600,10
WR,Tate Golden,16.4,8200,10
WR,Thomas Demaryius,16.3,9000,10
WR,White Roddy,16.2,6600,10
WR,Smith Torrey,16,5900,10
WR,Jones Julio,15.9,8000,10
WR,Brown John,15.8,6100,10
WR,Fitzgerald Larry,15.7,6800,10
WR,Beckham Jr. Odell,15.4,6600,10
WR,Shorts Cecil,14.4,5900,10
WR,Wallace Mike,13.6,7000,10
WR,Bowe Dwayne,13.3,6000,10
WR,Graham T.J.,13.2,4500,10
WR,Cobb Randall,13.2,8600,10
WR,Hogan Chris,12.2,4800,10
WR,Jackson Vincent,11.5,6700,10
WR,Robinson Allen,10.5,6400,10
