position, player, projection, salary,week
DEF,Arizona Defense,10,5300,12
DEF,Houston Defense,9,5100,12
DEF,Washington Defense,9,4700,12
DEF,New England Defense,8,5200,12
DEF,Cleveland Defense,7,4800,12
DEF,Atlanta Defense,7,4700,12
DEF,Tampa Bay Defense,5,4800,12
DEF,Green Bay Defense,4,5500,12
DEF,Oakland Defense,3,4500,12
DEF,New Orleans Defense,3,4500,12
DEF,Dallas Defense,3,4900,12
DEF,Kansas City Defense,3,5400,12
DEF,New York G Defense,3,4500,12
DEF,Tennessee Defense,2,4500,12
DEF,Detroit Defense,1,5000,12
DEF,Minnesota Defense,1,4600,12
DEF,New York J Defense,0,5000,12
DEF,Denver Defense,-1,4900,12
DEF,Miami Defense,-1,4800,12
