position, player, projection, salary,week
WR,Hester Devin,12.4,4500,1
WR,Johnson Andre,12.3,7400,1
WR,Nicks Hakeem,12.1,5800,1
WR,Avery Donnie,11.9,4500,1
WR,Sanders Emmanuel,11.8,6400,1
WR,Colston Marques,11.5,5700,1
WR,Jones James,10.9,4900,1
WR,Lockette Ricardo,10.8,4500,1
WR,Benjamin Travis,10,4500,1
WR,Decker Eric,9.9,6400,1
WR,Brown John,9.9,4500,1
WR,Douglas Harry,9.9,5400,1
WR,Woods Robert,9.8,5300,1
WR,Jeffery Alshon,9.6,7800,1
WR,Jackson DeSean,9.3,6700,1
WR,Lee Marqise,9.2,4800,1
WR,Owusu Chris,9,4500,1
WR,Sanu Mohamed,8,4900,1
WR,Washington Nate,7.9,4800,1
WR,Hunter Justin,7.8,4800,1
WR,Bryant Dez,7.5,8500,1
WR,Harris Dwayne,7,4500,1
WR,Thomas Demaryius,6.8,8700,1
WR,Hilton T.Y.,6.6,6400,1
WR,Smith Torrey,6.5,6300,1
WR,Kerley Jeremy,6.3,4500,1
WR,Allen Keenan,6.2,7200,1
WR,Evans Mike,6.2,6000,1
WR,Beasley Cole,6.2,4500,1
WR,Thompkins Kenbrell,6.2,4500,1
WR,Jackson Vincent,5.6,7300,1
WR,Austin Tavon,5.4,5700,1
WR,Brown Justin,5.3,4500,1
WR,Cotchery Jerricho,5.2,4700,1
WR,Brown Mike,5.1,4800,1
WR,Cooper Riley,4.9,5900,1
WR,Matthews Jordan,4.7,5200,1
WR,Watkins Sammy,4.6,6300,1
WR,Williams Mike,4.6,5200,1
WR,Givens Chris,4.4,4900,1
WR,Johnson Steve,4.3,4900,1
WR,Jernigan Jerrel,4.3,4800,1
WR,Ginn Jr. Ted,3.9,4600,1
WR,Tate Brandon,3.9,4500,1
WR,Hartline Brian,3.6,4900,1
WR,Wright Jarius,3.5,4600,1
WR,Crabtree Michael,3.5,6500,1
WR,Cruz Victor,3.4,6900,1
WR,Holmes Santonio,3.1,5400,1
WR,Amendola Danny,3.1,5400,1
WR,Austin Miles,3,4800,1
WR,Baldwin Doug,2.9,4800,1
WR,Street Devin,2.8,4500,1
WR,Roberts Andre,2.7,4500,1
WR,Fitzgerald Larry,2.7,6900,1
WR,Hammond Frankie,2.7,4500,1
WR,Caldwell Andre,2.6,4500,1
WR,Jones Jacoby,2.6,4900,1
WR,Royal Eddie,2.4,4900,1
WR,Gabriel Taylor,2.3,4500,1
WR,Nelson David,2.2,4800,1
WR,Moore Denarius,1.8,4800,1
WR,Maehl Jeff,1.7,4500,1
WR,Salas Greg,1.7,4500,1
WR,Moncrief Donte,1.4,5000,1
WR,Hagan Derek,1.4,4500,1
WR,Morgan Josh,1.4,4500,1
WR,Gibson Brandon,1.4,4700,1
WR,Kearse Jermaine,1.3,4500,1
WR,Spurlock Micheal,1.3,4500,1
WR,Brown Jaron,1.1,4500,1
WR,Randle Rueben,1.1,5500,1
WR,Johnson Damaris,0.6,4500,1
WR,Avant Jason,0.5,4500,1
WR,Robinson Allen,0.5,5000,1
TE,Thomas Julius,31.9,7400,1
TE,Davis Vernon,18.4,6300,1
TE,Olsen Greg,18.3,6400,1
TE,Bennett Martellus,17,5800,1
TE,Ertz Zach,15.2,4500,1
TE,Allen Dwayne,14.4,4800,1
TE,Donnell Larry,14.1,4500,1
TE,Pitta Dennis,13.3,6200,1
TE,Graham Jimmy,12.2,8100,1
TE,Gronkowski Rob,12,8000,1
TE,Walker Delanie,11.2,4800,1
TE,Gates Antonio,11.1,5600,1
TE,Fasano Anthony,10.4,4500,1
TE,Toilolo Levine,9.4,4500,1
TE,Rudolph Kyle,8.6,5700,1
TE,Paul Niles,8.6,4500,1
TE,Cook Jared,7.6,5700,1
TE,Myers Brandon,7.1,4600,1
TE,Cumberland Jeff,7,4500,1
TE,Lewis Marcedes,6.5,4600,1
TE,Kelce Travis,6.4,4500,1
TE,Cameron Jordan,5.7,6500,1
TE,Miller Zach,5.7,4600,1
TE,Daniels Owen,5.4,5100,1
TE,Eifert Tyler,5.2,4700,1
TE,Fauria Joseph,5.1,4500,1
TE,Rivera Mychal,4.6,4500,1
TE,Miller Heath,4.1,5700,1
TE,Quarless Andrew,4.1,4800,1
TE,Dray Jim,4,500,1
TE,Clay Charles,3.7,5800,1
TE,Fleener Coby,3.6,5400,1
TE,Thompson Taylor,3.4,4500,1
TE,Green Ladarius,3.4,4500,1
TE,Seferian-Jenkins Austin,3.1,4800,1
TE,Wright Tim,3,4600,1
TE,Celek Brent,3,4500,1
TE,Ellison Rhett,2.7,4500,1
TE,Gresham Jermaine,2.6,4700,1
TE,Carlson John,2.5,4800,1
TE,Witten Jason,2.4,6500,1
TE,Kendricks Lance,2.2,4500,1
TE,Housler Rob,2.1,4600,1
TE,Barnidge Gary,1.8,4500,1
TE,Rosario Dante,1.7,4500,1
TE,Amaro Jace,1.7,4500,1
TE,Leonhardt Brian,1.7,4500,1
TE,Sims Dion,1.4,4500,1
TE,Pettigrew Brandon,1.4,4600,1
TE,Green Virgil,1.3,4500,1
TE,Stocker Luke,1.3,4500,1
TE,Hoskins Gator,1.2,4500,1
TE,Fells Daniel,1.2,4500,1
TE,Griffin Ryan,1.1,4500,1
TE,Paulsen Logan,1,4500,1
TE,Reed Jordan,0.9,6100,1
TE,Harkey Cory,0.9,4500,1
TE,Willson Luke,0.6,4500,1
TE,Watson Ben,0.5,4500,1
K,Bryant Matt,18,5000,1
K,Nugent Mike,17,4900,1
K,Succop Ryan,16,4700,1
K,Sturgis Caleb,15,4600,1
K,Walsh Blair,13,5000,1
K,Suisham Shaun,13,4800,1
K,Carpenter Dan,13,4600,1
K,Graham Shayne,12,4700,1
K,Parkey Cody,12,4900,1
K,Gostkowski Stephen,10,5400,1
K,Hauschka Steven,10,5400,1
K,Freese Nate,9,4500,1
K,Folk Nick,9,4800,1
K,Gould Robbie,9,4700,1
K,Zuerlein Greg,9,4500,1
K,Cundiff Billy,9,4500,1
K,Gano Graham,8,5200,1
K,McManus Brandon,7,5000,1
K,Catanzaro Chandler,7,4800,1
K,Vinatieri Adam,6,5000,1
K,Scobee Josh,6,4500,1
K,Bullock Randy,6,4500,1
K,Bailey Dan,5,5300,1
K,Novak Nick,5,5100,1
K,Dawson Phil,4,5300,1
K,Santos Cairo,4,5000,1
K,Crosby Mason,4,5300,1
K,Tucker Justin,4,5200,1
K,Brown Josh,2,4700,1
K,Murray Patrick,2,4500,1
K,Janikowski Sebastian,2,4600,1
K,Forbath Kai,0,4500,1
DEF,Minnesota Defense,22,5000,1
DEF,Houston Defense,18,4700,1
DEF,San Francisco Defense,18,5600,1
DEF,Philadelphia Defense,14,5000,1
DEF,Tennessee Defense,14,5000,1
DEF,Jacksonville Defense,11,4500,1
DEF,Miami Defense,11,5100,1
DEF,Carolina Defense,10,5500,1
DEF,Buffalo Defense,9,5000,1
DEF,San Diego Defense,9,5200,1
DEF,Cincinnati Defense,8,5400,1
DEF,Seattle Defense,8,5700,1
DEF,Denver Defense,7,5400,1
DEF,Oakland Defense,7,4800,1
DEF,Detroit Defense,7,4600,1
DEF,Washington Defense,7,4700,1
DEF,New England Defense,6,5400,1
DEF,Cleveland Defense,5,5100,1
DEF,Kansas City Defense,4,5400,1
DEF,New York J Defense,3,5000,1
DEF,Atlanta Defense,3,4900,1
DEF,Chicago Defense,3,5300,1
DEF,Arizona Defense,3,5300,1
DEF,Pittsburgh Defense,3,5200,1
DEF,Tampa Bay Defense,2,4900,1
DEF,Green Bay Defense,2,5200,1
DEF,Baltimore Defense,2,5200,1
DEF,Dallas Defense,1,4800,1
DEF,St. Louis Defense,1,5400,1
DEF,Indianapolis Defense,0,4800,1
DEF,New Orleans Defense,-1,4800,1
DEF,New York G Defense,-3,5200,1
